================ Training Loss (Sat Jul 31 19:02:11 2021) ================
(epoch: 1, iters: 80, time: 0.188, data: 33.678) loss: 3.218 
(epoch: 1, iters: 160, time: 0.177, data: 1.691) loss: 3.182 
(epoch: 1, iters: 240, time: 0.212, data: 0.001) loss: 3.150 
(epoch: 1, iters: 320, time: 0.209, data: 0.000) loss: 3.124 
(epoch: 1, iters: 400, time: 0.212, data: 0.005) loss: 3.031 
(epoch: 1, iters: 480, time: 0.213, data: 0.001) loss: 2.974 
(epoch: 1, iters: 560, time: 0.231, data: 0.001) loss: 2.938 
(epoch: 1, iters: 640, time: 0.194, data: 0.004) loss: 2.852 
(epoch: 1, iters: 720, time: 0.178, data: 0.000) loss: 2.775 
(epoch: 1, iters: 800, time: 0.166, data: 0.003) loss: 2.691 
(epoch: 2, iters: 80, time: 0.214, data: 34.331) loss: 2.663 
(epoch: 2, iters: 160, time: 0.208, data: 0.004) loss: 2.585 
(epoch: 2, iters: 240, time: 0.218, data: 0.003) loss: 2.414 
(epoch: 2, iters: 320, time: 0.212, data: 0.003) loss: 2.253 
(epoch: 2, iters: 400, time: 0.217, data: 0.005) loss: 2.299 
(epoch: 2, iters: 480, time: 0.206, data: 0.001) loss: 2.280 
(epoch: 2, iters: 560, time: 0.217, data: 0.001) loss: 2.136 
(epoch: 2, iters: 640, time: 0.179, data: 5.622) loss: 2.091 
(epoch: 2, iters: 720, time: 0.171, data: 0.000) loss: 2.050 
(epoch: 2, iters: 800, time: 0.165, data: 0.000) loss: 2.118 
(epoch: 3, iters: 80, time: 0.204, data: 42.177) loss: 2.085 
(epoch: 3, iters: 160, time: 0.210, data: 0.000) loss: 2.204 
(epoch: 3, iters: 240, time: 0.201, data: 0.001) loss: 1.842 
(epoch: 3, iters: 320, time: 0.203, data: 0.001) loss: 2.049 
(epoch: 3, iters: 400, time: 0.222, data: 0.003) loss: 1.944 
(epoch: 3, iters: 480, time: 0.200, data: 0.001) loss: 2.097 
(epoch: 3, iters: 560, time: 0.193, data: 0.001) loss: 1.989 
(epoch: 3, iters: 640, time: 0.215, data: 0.001) loss: 2.020 
(epoch: 3, iters: 720, time: 0.199, data: 0.005) loss: 2.038 
(epoch: 3, iters: 800, time: 0.158, data: 0.000) loss: 1.971 
(epoch: 4, iters: 80, time: 0.188, data: 45.113) loss: 1.729 
(epoch: 4, iters: 160, time: 0.225, data: 0.001) loss: 1.764 
(epoch: 4, iters: 240, time: 0.194, data: 0.002) loss: 1.959 
(epoch: 4, iters: 320, time: 0.200, data: 0.003) loss: 1.702 
(epoch: 4, iters: 400, time: 0.205, data: 0.003) loss: 1.846 
(epoch: 4, iters: 480, time: 0.221, data: 0.001) loss: 1.924 
(epoch: 4, iters: 560, time: 0.205, data: 0.003) loss: 1.761 
(epoch: 4, iters: 640, time: 0.225, data: 0.001) loss: 2.035 
(epoch: 4, iters: 720, time: 0.174, data: 0.003) loss: 1.799 
(epoch: 4, iters: 800, time: 0.158, data: 0.000) loss: 1.644 
(epoch: 5, iters: 80, time: 0.207, data: 42.055) loss: 1.706 
(epoch: 5, iters: 160, time: 0.208, data: 0.001) loss: 1.882 
(epoch: 5, iters: 240, time: 0.225, data: 0.855) loss: 1.772 
(epoch: 5, iters: 320, time: 0.220, data: 0.001) loss: 1.792 
(epoch: 5, iters: 400, time: 0.207, data: 4.065) loss: 1.924 
(epoch: 5, iters: 480, time: 0.216, data: 0.001) loss: 1.881 
(epoch: 5, iters: 560, time: 0.192, data: 0.004) loss: 1.826 
(epoch: 5, iters: 640, time: 0.208, data: 0.001) loss: 1.678 
(epoch: 5, iters: 720, time: 0.170, data: 0.005) loss: 1.942 
(epoch: 5, iters: 800, time: 0.152, data: 0.001) loss: 1.653 
(epoch: 6, iters: 80, time: 0.222, data: 35.407) loss: 1.764 
(epoch: 6, iters: 160, time: 0.228, data: 0.004) loss: 1.494 
(epoch: 6, iters: 240, time: 0.206, data: 0.001) loss: 1.634 
(epoch: 6, iters: 320, time: 0.203, data: 0.000) loss: 1.898 
(epoch: 6, iters: 400, time: 0.214, data: 0.000) loss: 1.585 
(epoch: 6, iters: 480, time: 0.220, data: 0.008) loss: 1.890 
(epoch: 6, iters: 560, time: 0.217, data: 0.003) loss: 1.518 
(epoch: 6, iters: 640, time: 0.195, data: 0.001) loss: 1.829 
